accelX,accelY,accelZ,timestamp
-117.200005,93.760002,949.320007,431670
-140.639999,35.16,961.040039,431674
-140.639999,46.880001,949.320007,431678
-140.639999,82.040001,961.040039,431682
-128.919998,70.32,949.320007,431686
-105.480003,58.600002,949.320007,431690
-105.480003,82.040001,949.320007,431694
-105.480003,82.040001,961.040039,431698
-105.480003,70.32,949.320007,431702
-117.200005,70.32,949.320007,431706
-128.919998,93.760002,949.320007,431710
-117.200005,105.480003,949.320007,431714
-117.200005,70.32,972.76001,431718
-105.480003,58.600002,972.76001,431722
-93.760002,82.040001,972.76001,431726
-105.480003,82.040001,972.76001,431730
-105.480003,70.32,972.76001,431734
-105.480003,70.32,972.76001,431738
-117.200005,82.040001,972.76001,431742
-105.480003,105.480003,949.320007,431746
-105.480003,82.040001,972.76001,431750
-93.760002,58.600002,949.320007,431754
-105.480003,58.600002,949.320007,431758
-105.480003,93.760002,972.76001,431762
-105.480003,105.480003,949.320007,431766
-93.760002,93.760002,961.040039,431770
-93.760002,82.040001,949.320007,431774
-93.760002,105.480003,949.320007,431778
-117.200005,82.040001,937.600037,431782
-117.200005,93.760002,937.600037,431786
-93.760002,82.040001,937.600037,431790
-105.480003,82.040001,949.320007,431794
-93.760002,70.32,949.320007,431798
-93.760002,70.32,972.76001,431802
-93.760002,46.880001,961.040039,431806
-105.480003,70.32,949.320007,431810
-105.480003,82.040001,961.040039,431814
-128.919998,70.32,972.76001,431818
-140.639999,46.880001,949.320007,431822
-128.919998,58.600002,949.320007,431826
-93.760002,58.600002,972.76001,431830
-105.480003,58.600002,972.76001,431834
-93.760002,82.040001,961.040039,431838
-105.480003,70.32,949.320007,431842
-117.200005,70.32,961.040039,431846
-117.200005,93.760002,972.76001,431850
-128.919998,82.040001,972.76001,431854
-105.480003,70.32,961.040039,431858
-117.200005,105.480003,961.040039,431862
-128.919998,93.760002,961.040039,431866
-105.480003,70.32,949.320007,431870
-105.480003,58.600002,949.320007,431874
-105.480003,82.040001,949.320007,431878
-105.480003,70.32,937.600037,431882
-93.760002,70.32,937.600037,431886
-117.200005,46.880001,949.320007,431890
-105.480003,58.600002,961.040039,431894
-93.760002,70.32,949.320007,431898
-93.760002,70.32,961.040039,431902
-105.480003,93.760002,949.320007,431906
-105.480003,82.040001,961.040039,431910
-117.200005,105.480003,961.040039,431914
-140.639999,93.760002,949.320007,431918
-105.480003,70.32,972.76001,431922
-93.760002,70.32,961.040039,431926
-82.040001,58.600002,972.76001,431930
-93.760002,58.600002,972.76001,431934
-105.480003,70.32,961.040039,431938
-117.200005,70.32,961.040039,431942
-117.200005,70.32,949.320007,431946
-117.200005,117.200005,961.040039,431950
-105.480003,105.480003,961.040039,431954
-105.480003,117.200005,972.76001,431958
-117.200005,82.040001,949.320007,431962
-140.639999,82.040001,949.320007,431966
-93.760002,58.600002,961.040039,431970
-105.480003,58.600002,949.320007,431974
-105.480003,70.32,949.320007,431978
-105.480003,93.760002,949.320007,431982
-93.760002,70.32,937.600037,431986
-93.760002,70.32,937.600037,431990
-105.480003,93.760002,937.600037,431994
-105.480003,70.32,937.600037,431998
-93.760002,46.880001,949.320007,432002
-117.200005,58.600002,961.040039,432006
-105.480003,70.32,949.320007,432010
-105.480003,82.040001,949.320007,432014
-93.760002,117.200005,961.040039,432018
-117.200005,105.480003,961.040039,432022
-93.760002,93.760002,961.040039,432026
-105.480003,82.040001,949.320007,432030
-117.200005,70.32,949.320007,432034
-128.919998,58.600002,972.76001,432038
-117.200005,82.040001,972.76001,432042
-105.480003,82.040001,961.040039,432046
-128.919998,70.32,949.320007,432050
-128.919998,70.32,961.040039,432054
-117.200005,82.040001,949.320007,432058
-105.480003,93.760002,961.040039,432062
-105.480003,82.040001,949.320007,432066
-105.480003,82.040001,972.76001,432070
-93.760002,58.600002,961.040039,432074
-105.480003,70.32,961.040039,432078
-105.480003,82.040001,949.320007,432082
-105.480003,70.32,937.600037,432086
-93.760002,93.760002,949.320007,432090
-93.760002,93.760002,949.320007,432094
-117.200005,105.480003,972.76001,432098
-105.480003,70.32,961.040039,432102
-105.480003,35.16,949.320007,432106
-117.200005,82.040001,961.040039,432110
-117.200005,105.480003,949.320007,432114
-117.200005,82.040001,972.76001,432118
-140.639999,93.760002,961.040039,432122
-105.480003,93.760002,949.320007,432126
-117.200005,70.32,961.040039,432130
-105.480003,93.760002,961.040039,432134
-93.760002,93.760002,961.040039,432138
-93.760002,46.880001,949.320007,432142
-105.480003,93.760002,961.040039,432146
-93.760002,82.040001,961.040039,432150
-105.480003,35.16,949.320007,432154
-105.480003,46.880001,972.76001,432158
-105.480003,58.600002,961.040039,432162
-105.480003,82.040001,937.600037,432166
-128.919998,70.32,937.600037,432170
-117.200005,58.600002,937.600037,432174
-105.480003,93.760002,937.600037,432178
-117.200005,93.760002,972.76001,432182
-128.919998,93.760002,961.040039,432186
-105.480003,58.600002,972.76001,432190
-93.760002,82.040001,949.320007,432194
-93.760002,93.760002,949.320007,432198
-117.200005,46.880001,972.76001,432202
-105.480003,58.600002,972.76001,432206
-105.480003,70.32,984.480042,432210
-93.760002,70.32,949.320007,432214
-117.200005,58.600002,949.320007,432218
-105.480003,70.32,949.320007,432222
-105.480003,82.040001,961.040039,432226
-93.760002,93.760002,937.600037,432230
-117.200005,70.32,937.600037,432234
-117.200005,82.040001,961.040039,432238
-117.200005,70.32,961.040039,432242
-117.200005,82.040001,961.040039,432246
-105.480003,46.880001,961.040039,432250
-93.760002,58.600002,949.320007,432254
-105.480003,82.040001,961.040039,432258
-117.200005,70.32,949.320007,432262
-128.919998,58.600002,949.320007,432266
-117.200005,82.040001,972.76001,432270
-128.919998,82.040001,949.320007,432274
-117.200005,82.040001,949.320007,432278
-105.480003,82.040001,961.040039,432282
-128.919998,82.040001,961.040039,432286
-105.480003,82.040001,949.320007,432290
-105.480003,82.040001,972.76001,432294
-93.760002,58.600002,949.320007,432298
-93.760002,82.040001,949.320007,432302
-117.200005,70.32,949.320007,432306
-105.480003,105.480003,961.040039,432310
-105.480003,70.32,984.480042,432314
-93.760002,93.760002,961.040039,432318
-128.919998,70.32,949.320007,432322
-128.919998,70.32,961.040039,432326
-117.200005,70.32,949.320007,432330
-128.919998,70.32,949.320007,432334
-128.919998,46.880001,984.480042,432338
-117.200005,93.760002,949.320007,432342
-105.480003,105.480003,961.040039,432346
-117.200005,82.040001,961.040039,432350
-105.480003,58.600002,961.040039,432354
-93.760002,82.040001,949.320007,432358
-93.760002,93.760002,972.76001,432362
-82.040001,105.480003,961.040039,432366
-82.040001,82.040001,961.040039,432370
-105.480003,105.480003,949.320007,432374
-93.760002,105.480003,949.320007,432378
-105.480003,93.760002,949.320007,432382
-105.480003,82.040001,949.320007,432386
-105.480003,70.32,961.040039,432390
-105.480003,93.760002,949.320007,432394
-117.200005,82.040001,972.76001,432398
-128.919998,82.040001,972.76001,432402
-117.200005,93.760002,961.040039,432406
-105.480003,70.32,961.040039,432410
-117.200005,70.32,972.76001,432414
-117.200005,46.880001,972.76001,432418
-117.200005,70.32,972.76001,432422
-105.480003,82.040001,961.040039,432426
-105.480003,70.32,972.76001,432430
-117.200005,105.480003,949.320007,432434
-128.919998,82.040001,949.320007,432438
-105.480003,70.32,972.76001,432442
-105.480003,70.32,961.040039,432446
-117.200005,58.600002,961.040039,432450
-105.480003,46.880001,949.320007,432454
-93.760002,35.16,949.320007,432458
-117.200005,82.040001,961.040039,432462
-117.200005,82.040001,961.040039,432466
-105.480003,82.040001,949.320007,432470
-128.919998,93.760002,961.040039,432474
-117.200005,93.760002,972.76001,432478
-105.480003,58.600002,949.320007,432482
-93.760002,58.600002,949.320007,432486
-105.480003,82.040001,937.600037,432490
-105.480003,105.480003,949.320007,432494
-93.760002,105.480003,972.76001,432498
-93.760002,117.200005,984.480042,432502
-105.480003,93.760002,949.320007,432506
-105.480003,105.480003,972.76001,432510
-105.480003,93.760002,961.040039,432514
-93.760002,70.32,972.76001,432518
-93.760002,93.760002,961.040039,432522
-105.480003,82.040001,949.320007,432526
-93.760002,93.760002,961.040039,432530
-105.480003,93.760002,949.320007,432534
-117.200005,58.600002,961.040039,432538
-117.200005,82.040001,949.320007,432542
-105.480003,58.600002,961.040039,432546
-128.919998,70.32,949.320007,432550
-117.200005,70.32,961.040039,432554
-128.919998,93.760002,961.040039,432558
-105.480003,82.040001,949.320007,432562
-105.480003,93.760002,961.040039,432566
-105.480003,82.040001,949.320007,432570
-82.040001,93.760002,984.480042,432574
-117.200005,82.040001,972.76001,432578
-128.919998,82.040001,961.040039,432582
-117.200005,93.760002,937.600037,432586
-128.919998,58.600002,902.440002,432590
-117.200005,70.32,925.880005,432594
-128.919998,82.040001,961.040039,432598
-105.480003,82.040001,949.320007,432602
-128.919998,82.040001,961.040039,432606
-117.200005,58.600002,961.040039,432610
-128.919998,70.32,972.76001,432614
-117.200005,46.880001,972.76001,432618
-117.200005,58.600002,972.76001,432622
-117.200005,82.040001,937.600037,432626
-93.760002,105.480003,937.600037,432630
-117.200005,117.200005,949.320007,432634
-93.760002,93.760002,937.600037,432638
-93.760002,58.600002,937.600037,432642
-117.200005,58.600002,961.040039,432646
-117.200005,93.760002,972.76001,432650
-105.480003,82.040001,972.76001,432654
-117.200005,70.32,972.76001,432658
-105.480003,58.600002,961.040039,432662
-117.200005,82.040001,961.040039,432666
-117.200005,93.760002,949.320007,432670
-105.480003,93.760002,972.76001,432674
-93.760002,58.600002,961.040039,432678
-105.480003,82.040001,961.040039,432682
-93.760002,70.32,961.040039,432686
-93.760002,70.32,949.320007,432690
-105.480003,70.32,949.320007,432694
-128.919998,58.600002,949.320007,432698
-117.200005,82.040001,937.600037,432702
-128.919998,58.600002,937.600037,432706
-117.200005,82.040001,949.320007,432710
-105.480003,82.040001,949.320007,432714
-105.480003,105.480003,949.320007,432718
-105.480003,70.32,949.320007,432722
-93.760002,58.600002,949.320007,432726
-93.760002,70.32,961.040039,432730
-105.480003,93.760002,949.320007,432734
-93.760002,82.040001,961.040039,432738
-117.200005,46.880001,961.040039,432742
-117.200005,46.880001,949.320007,432746
-117.200005,58.600002,949.320007,432750
-105.480003,70.32,949.320007,432754
-128.919998,70.32,949.320007,432758
-117.200005,70.32,961.040039,432762
-117.200005,93.760002,961.040039,432766
-82.040001,82.040001,949.320007,432770
-93.760002,82.040001,961.040039,432774
-117.200005,58.600002,949.320007,432778
-105.480003,82.040001,949.320007,432782
-140.639999,70.32,925.880005,432786
-117.200005,70.32,937.600037,432790
-128.919998,46.880001,937.600037,432794
-117.200005,93.760002,961.040039,432798
-105.480003,93.760002,972.76001,432802
-105.480003,82.040001,972.76001,432806
-93.760002,93.760002,972.76001,432810
-105.480003,82.040001,961.040039,432814
-93.760002,82.040001,949.320007,432818
-117.200005,70.32,961.040039,432822
-105.480003,82.040001,949.320007,432826
-117.200005,70.32,949.320007,432830
-105.480003,46.880001,984.480042,432834
-105.480003,58.600002,949.320007,432838
-93.760002,93.760002,961.040039,432842
-93.760002,93.760002,961.040039,432846
-117.200005,82.040001,937.600037,432850
-105.480003,105.480003,949.320007,432854
-93.760002,93.760002,949.320007,432858
-105.480003,93.760002,949.320007,432862
-93.760002,70.32,949.320007,432866
-117.200005,93.760002,972.76001,432870
-128.919998,82.040001,972.76001,432874
-117.200005,82.040001,972.76001,432878
-128.919998,82.040001,972.76001,432882
-105.480003,93.760002,949.320007,432886
-117.200005,70.32,949.320007,432890
-105.480003,82.040001,972.76001,432894
-105.480003,93.760002,961.040039,432898
-93.760002,82.040001,961.040039,432902
-117.200005,93.760002,961.040039,432906
-105.480003,117.200005,937.600037,432910
-105.480003,82.040001,949.320007,432914
-117.200005,70.32,949.320007,432918
-117.200005,58.600002,949.320007,432922
-117.200005,82.040001,961.040039,432926
-117.200005,93.760002,949.320007,432930
-117.200005,46.880001,949.320007,432934
-117.200005,35.16,949.320007,432938
-117.200005,70.32,972.76001,432942
-105.480003,82.040001,961.040039,432946
-93.760002,70.32,961.040039,432950
-93.760002,70.32,972.76001,432954
-105.480003,58.600002,961.040039,432958
-93.760002,58.600002,961.040039,432962
-105.480003,82.040001,949.320007,432966
-128.919998,58.600002,961.040039,432970
-117.200005,93.760002,949.320007,432974
-117.200005,93.760002,949.320007,432978
-93.760002,70.32,961.040039,432982
-117.200005,82.040001,949.320007,432986
-117.200005,93.760002,937.600037,432990
-128.919998,82.040001,949.320007,432994
-105.480003,58.600002,949.320007,432998
-128.919998,82.040001,949.320007,433002
-105.480003,93.760002,961.040039,433006
-105.480003,70.32,949.320007,433010
-105.480003,93.760002,984.480042,433014
-105.480003,93.760002,961.040039,433018
-105.480003,70.32,949.320007,433022
-105.480003,82.040001,961.040039,433026
-128.919998,70.32,961.040039,433030
-117.200005,82.040001,949.320007,433034
-93.760002,58.600002,949.320007,433038
-93.760002,70.32,949.320007,433042
-105.480003,70.32,949.320007,433046
-117.200005,93.760002,961.040039,433050
-105.480003,58.600002,961.040039,433054
-105.480003,58.600002,961.040039,433058
-105.480003,70.32,949.320007,433062
-117.200005,70.32,937.600037,433066
-117.200005,82.040001,949.320007,433070
-117.200005,93.760002,949.320007,433074
-105.480003,105.480003,961.040039,433078
-128.919998,82.040001,949.320007,433082
-117.200005,70.32,949.320007,433086
-117.200005,46.880001,972.76001,433090
-140.639999,82.040001,984.480042,433094
-140.639999,70.32,972.76001,433098
-105.480003,105.480003,961.040039,433102
-93.760002,46.880001,949.320007,433106
-105.480003,70.32,961.040039,433110
-105.480003,58.600002,949.320007,433114
-93.760002,117.200005,961.040039,433118
-105.480003,93.760002,961.040039,433122
-105.480003,82.040001,937.600037,433126
-105.480003,70.32,937.600037,433130
-117.200005,58.600002,949.320007,433134
-105.480003,117.200005,949.320007,433138
-93.760002,93.760002,949.320007,433142
-128.919998,93.760002,972.76001,433146
-105.480003,82.040001,961.040039,433150
-93.760002,82.040001,961.040039,433154
-105.480003,82.040001,961.040039,433158
-105.480003,105.480003,961.040039,433162
-93.760002,82.040001,961.040039,433166
-128.919998,70.32,961.040039,433170
-117.200005,93.760002,961.040039,433174
-105.480003,70.32,961.040039,433178
-93.760002,82.040001,961.040039,433182
-117.200005,82.040001,961.040039,433186
-105.480003,82.040001,961.040039,433190
-105.480003,82.040001,972.76001,433194
-93.760002,93.760002,972.76001,433198
-105.480003,93.760002,972.76001,433202
-117.200005,70.32,949.320007,433206
-128.919998,70.32,949.320007,433210
-117.200005,58.600002,961.040039,433214
-105.480003,46.880001,972.76001,433218
-117.200005,70.32,937.600037,433222
-105.480003,70.32,961.040039,433226
-93.760002,70.32,949.320007,433230
-105.480003,82.040001,961.040039,433234
-93.760002,82.040001,961.040039,433238
-105.480003,105.480003,961.040039,433242
-105.480003,93.760002,961.040039,433246
-117.200005,58.600002,949.320007,433250
-105.480003,82.040001,972.76001,433254
-105.480003,70.32,972.76001,433258
-105.480003,58.600002,949.320007,433262
-105.480003,58.600002,961.040039,433266
-105.480003,70.32,949.320007,433270
-93.760002,82.040001,949.320007,433274
-105.480003,58.600002,949.320007,433278
-117.200005,70.32,937.600037,433282
-105.480003,58.600002,949.320007,433286
-105.480003,93.760002,949.320007,433290
-105.480003,82.040001,949.320007,433294
-93.760002,70.32,937.600037,433298
-117.200005,70.32,937.600037,433302
-128.919998,82.040001,925.880005,433306
-105.480003,82.040001,961.040039,433310
-117.200005,58.600002,949.320007,433314
-105.480003,93.760002,949.320007,433318
-105.480003,93.760002,949.320007,433322
-105.480003,93.760002,961.040039,433326
-93.760002,70.32,961.040039,433330
-105.480003,46.880001,961.040039,433334
-117.200005,58.600002,949.320007,433338
-93.760002,70.32,961.040039,433342
-105.480003,70.32,949.320007,433346
-93.760002,70.32,949.320007,433350
-105.480003,93.760002,937.600037,433354
-128.919998,70.32,925.880005,433358
-105.480003,58.600002,961.040039,433362
-105.480003,82.040001,949.320007,433366
-93.760002,70.32,961.040039,433370
-93.760002,105.480003,949.320007,433374
-93.760002,70.32,949.320007,433378
-93.760002,70.32,961.040039,433382
-93.760002,70.32,961.040039,433386
-93.760002,82.040001,961.040039,433390
-117.200005,82.040001,961.040039,433394
-140.639999,70.32,949.320007,433398
-128.919998,46.880001,937.600037,433402
-117.200005,58.600002,949.320007,433406
-105.480003,105.480003,949.320007,433410
-93.760002,70.32,949.320007,433414
-93.760002,58.600002,961.040039,433418
-93.760002,82.040001,961.040039,433422
-93.760002,58.600002,972.76001,433426
-93.760002,82.040001,961.040039,433430
-117.200005,82.040001,961.040039,433434
-93.760002,82.040001,949.320007,433438
-93.760002,82.040001,949.320007,433442
-105.480003,70.32,972.76001,433446
-128.919998,70.32,949.320007,433450
-105.480003,70.32,961.040039,433454
-93.760002,70.32,949.320007,433458
-105.480003,70.32,961.040039,433462
-117.200005,70.32,972.76001,433466
-105.480003,70.32,961.040039,433470
-105.480003,82.040001,949.320007,433474
-82.040001,58.600002,949.320007,433478
-82.040001,70.32,949.320007,433482
-105.480003,82.040001,961.040039,433486
-105.480003,58.600002,961.040039,433490
-105.480003,58.600002,949.320007,433494
-117.200005,58.600002,961.040039,433498
-105.480003,58.600002,961.040039,433502
-140.639999,70.32,949.320007,433506
-117.200005,82.040001,937.600037,433510
-128.919998,93.760002,949.320007,433514
-93.760002,93.760002,949.320007,433518
-117.200005,82.040001,961.040039,433522
-117.200005,58.600002,961.040039,433526
-105.480003,58.600002,949.320007,433530
-105.480003,82.040001,984.480042,433534
-93.760002,70.32,972.76001,433538
-93.760002,58.600002,972.76001,433542
-105.480003,105.480003,949.320007,433546
-117.200005,82.040001,949.320007,433550
-117.200005,82.040001,949.320007,433554
-105.480003,70.32,961.040039,433558
-105.480003,70.32,949.320007,433562
-105.480003,70.32,972.76001,433566
-117.200005,46.880001,961.040039,433570
-117.200005,70.32,961.040039,433574
-105.480003,70.32,949.320007,433578
-128.919998,58.600002,937.600037,433582
-93.760002,82.040001,949.320007,433586
-105.480003,70.32,961.040039,433590
-117.200005,82.040001,949.320007,433594
-128.919998,82.040001,937.600037,433598
-117.200005,58.600002,949.320007,433602
-128.919998,70.32,961.040039,433606
-128.919998,82.040001,949.320007,433610
-128.919998,105.480003,972.76001,433614
-128.919998,105.480003,961.040039,433618
-105.480003,70.32,961.040039,433622
-93.760002,82.040001,961.040039,433626
-105.480003,70.32,961.040039,433630
-105.480003,58.600002,961.040039,433634
-117.200005,93.760002,949.320007,433638
-105.480003,82.040001,972.76001,433642
-93.760002,93.760002,972.76001,433646
-105.480003,70.32,972.76001,433650
-105.480003,105.480003,949.320007,433654
-105.480003,82.040001,972.76001,433658
-93.760002,117.200005,972.76001,433662
-105.480003,117.200005,961.040039,433666
-93.760002,93.760002,949.320007,433670
-140.639999,117.200005,937.600037,433674
-105.480003,82.040001,949.320007,433678
-93.760002,70.32,949.320007,433682
-128.919998,70.32,949.320007,433686
-128.919998,82.040001,972.76001,433690
-105.480003,58.600002,961.040039,433694
-93.760002,70.32,949.320007,433698
-93.760002,70.32,961.040039,433702
-105.480003,70.32,949.320007,433706
-93.760002,70.32,961.040039,433710
-117.200005,70.32,972.76001,433714
-117.200005,70.32,961.040039,433718
-117.200005,58.600002,961.040039,433722
-105.480003,70.32,949.320007,433726
-93.760002,58.600002,961.040039,433730
-117.200005,58.600002,949.320007,433734
-117.200005,82.040001,949.320007,433738
-105.480003,105.480003,961.040039,433742
-93.760002,82.040001,937.600037,433746
-105.480003,105.480003,961.040039,433750
-117.200005,70.32,949.320007,433754
-105.480003,70.32,961.040039,433758
-117.200005,70.32,949.320007,433762
-117.200005,58.600002,961.040039,433766
-93.760002,46.880001,949.320007,433770
-128.919998,35.16,972.76001,433774
-105.480003,70.32,961.040039,433778
-105.480003,70.32,949.320007,433782
-105.480003,70.32,961.040039,433786
-117.200005,82.040001,961.040039,433790
-105.480003,70.32,972.76001,433794
-93.760002,82.040001,961.040039,433798
-105.480003,58.600002,937.600037,433802
-105.480003,58.600002,949.320007,433806
-105.480003,70.32,961.040039,433810
-105.480003,82.040001,949.320007,433814
-93.760002,82.040001,961.040039,433818
-93.760002,82.040001,961.040039,433822
-105.480003,70.32,961.040039,433826
-117.200005,105.480003,949.320007,433830
-105.480003,93.760002,937.600037,433834
-105.480003,70.32,937.600037,433838
-117.200005,82.040001,961.040039,433842
-105.480003,105.480003,925.880005,433846
-117.200005,82.040001,937.600037,433850
-105.480003,82.040001,961.040039,433854
-105.480003,70.32,972.76001,433858
-117.200005,70.32,949.320007,433862
-117.200005,46.880001,961.040039,433866
-128.919998,58.600002,949.320007,433870
-105.480003,46.880001,949.320007,433874
-105.480003,58.600002,949.320007,433878
-117.200005,82.040001,949.320007,433882
-105.480003,70.32,972.76001,433886
-117.200005,82.040001,949.320007,433890
-128.919998,58.600002,961.040039,433894
-128.919998,70.32,949.320007,433898
-128.919998,58.600002,949.320007,433902
-117.200005,46.880001,949.320007,433906
-117.200005,70.32,949.320007,433910
-117.200005,93.760002,961.040039,433914
-128.919998,70.32,949.320007,433918
-117.200005,70.32,949.320007,433922
-117.200005,58.600002,949.320007,433926
-93.760002,58.600002,949.320007,433930
-105.480003,58.600002,949.320007,433934
-105.480003,58.600002,972.76001,433938
-93.760002,46.880001,961.040039,433942
-93.760002,70.32,949.320007,433946
-117.200005,70.32,949.320007,433950
-105.480003,46.880001,949.320007,433954
-93.760002,70.32,949.320007,433958
-117.200005,70.32,949.320007,433962
-128.919998,70.32,961.040039,433966
-105.480003,58.600002,961.040039,433970
-93.760002,58.600002,949.320007,433974
-93.760002,93.760002,949.320007,433978
-105.480003,117.200005,949.320007,433982
-105.480003,93.760002,937.600037,433986
-105.480003,70.32,949.320007,433990
-93.760002,93.760002,961.040039,433994
-93.760002,105.480003,949.320007,433998
-105.480003,82.040001,961.040039,434002
-93.760002,93.760002,961.040039,434006
-105.480003,46.880001,972.76001,434010
-105.480003,70.32,972.76001,434014
-105.480003,82.040001,984.480042,434018
-105.480003,46.880001,949.320007,434022
-93.760002,58.600002,949.320007,434026
-93.760002,58.600002,949.320007,434030
-105.480003,82.040001,961.040039,434034
-105.480003,58.600002,961.040039,434038
-105.480003,58.600002,949.320007,434042
-93.760002,58.600002,961.040039,434046
-105.480003,82.040001,949.320007,434050
-117.200005,82.040001,949.320007,434054
-105.480003,46.880001,949.320007,434058
-93.760002,70.32,961.040039,434062
-117.200005,58.600002,972.76001,434066
-117.200005,46.880001,961.040039,434070
-117.200005,46.880001,961.040039,434074
-105.480003,70.32,972.76001,434078
-93.760002,58.600002,972.76001,434082
-105.480003,82.040001,961.040039,434086
-105.480003,105.480003,961.040039,434090
-105.480003,82.040001,949.320007,434094
-105.480003,117.200005,949.320007,434098
-128.919998,82.040001,949.320007,434102
-105.480003,82.040001,961.040039,434106
-117.200005,82.040001,949.320007,434110
-117.200005,70.32,937.600037,434114
-105.480003,82.040001,937.600037,434118
-105.480003,93.760002,949.320007,434122
-117.200005,82.040001,949.320007,434126
-117.200005,105.480003,961.040039,434130
-105.480003,82.040001,972.76001,434134
-105.480003,105.480003,972.76001,434138
-93.760002,105.480003,972.76001,434142
-117.200005,93.760002,972.76001,434146
-128.919998,70.32,961.040039,434150
-105.480003,70.32,961.040039,434154
-105.480003,82.040001,961.040039,434158
-93.760002,70.32,961.040039,434162
-105.480003,93.760002,961.040039,434166
-105.480003,70.32,961.040039,434170
-117.200005,70.32,961.040039,434174
-105.480003,70.32,949.320007,434178
-93.760002,70.32,972.76001,434182
-105.480003,82.040001,949.320007,434186
-105.480003,82.040001,961.040039,434190
-105.480003,70.32,961.040039,434194
-93.760002,70.32,961.040039,434198
