accelX,accelY,accelZ,timestamp
-117.200005,105.480003,949.320007,633577
-105.480003,82.040001,937.600037,633581
-105.480003,93.760002,949.320007,633585
-117.200005,82.040001,984.480042,633589
-128.919998,93.760002,961.040039,633593
-128.919998,82.040001,949.320007,633597
-117.200005,82.040001,961.040039,633601
-128.919998,70.32,961.040039,633605
-117.200005,70.32,937.600037,633609
-128.919998,58.600002,925.880005,633613
-105.480003,82.040001,961.040039,633617
-105.480003,70.32,961.040039,633621
-128.919998,105.480003,949.320007,633625
-117.200005,105.480003,949.320007,633629
-117.200005,82.040001,961.040039,633633
-117.200005,93.760002,949.320007,633637
-117.200005,70.32,961.040039,633641
-105.480003,93.760002,949.320007,633645
-117.200005,82.040001,961.040039,633649
-93.760002,93.760002,961.040039,633653
-117.200005,70.32,949.320007,633657
-128.919998,82.040001,949.320007,633661
-105.480003,105.480003,949.320007,633665
-105.480003,93.760002,972.76001,633669
-117.200005,70.32,949.320007,633673
-140.639999,70.32,961.040039,633677
-140.639999,70.32,961.040039,633681
-128.919998,93.760002,972.76001,633685
-152.360001,82.040001,972.76001,633689
-128.919998,70.32,949.320007,633693
-105.480003,70.32,937.600037,633697
-93.760002,82.040001,937.600037,633701
-93.760002,70.32,925.880005,633705
-117.200005,70.32,949.320007,633709
-128.919998,82.040001,961.040039,633713
-117.200005,93.760002,949.320007,633717
-128.919998,93.760002,937.600037,633721
-117.200005,93.760002,949.320007,633725
-117.200005,58.600002,961.040039,633729
-128.919998,82.040001,937.600037,633733
-128.919998,70.32,961.040039,633737
-117.200005,93.760002,937.600037,633741
-128.919998,58.600002,914.160034,633745
-117.200005,70.32,925.880005,633749
-128.919998,70.32,949.320007,633753
-117.200005,93.760002,972.76001,633757
-117.200005,82.040001,961.040039,633761
-117.200005,70.32,937.600037,633765
-117.200005,82.040001,949.320007,633769
-117.200005,82.040001,961.040039,633773
-128.919998,93.760002,961.040039,633777
-128.919998,70.32,972.76001,633781
-117.200005,82.040001,984.480042,633785
-117.200005,82.040001,961.040039,633789
-140.639999,70.32,949.320007,633793
-140.639999,70.32,949.320007,633797
-117.200005,58.600002,949.320007,633801
-140.639999,70.32,972.76001,633805
-140.639999,93.760002,972.76001,633809
-128.919998,105.480003,949.320007,633813
-128.919998,117.200005,961.040039,633817
-117.200005,70.32,961.040039,633821
-105.480003,46.880001,937.600037,633825
-105.480003,70.32,937.600037,633829
-93.760002,70.32,949.320007,633833
-117.200005,82.040001,949.320007,633837
-105.480003,70.32,949.320007,633841
-105.480003,58.600002,961.040039,633845
-117.200005,93.760002,949.320007,633849
-117.200005,82.040001,949.320007,633853
-128.919998,58.600002,949.320007,633857
-117.200005,70.32,961.040039,633861
-117.200005,82.040001,949.320007,633865
-128.919998,93.760002,972.76001,633869
-128.919998,70.32,972.76001,633873
-93.760002,82.040001,937.600037,633877
-93.760002,82.040001,949.320007,633881
-105.480003,70.32,949.320007,633885
-93.760002,93.760002,949.320007,633889
-117.200005,58.600002,961.040039,633893
-128.919998,58.600002,949.320007,633897
-117.200005,70.32,961.040039,633901
-140.639999,70.32,961.040039,633905
-128.919998,82.040001,961.040039,633909
-105.480003,82.040001,972.76001,633913
-105.480003,82.040001,961.040039,633917
-140.639999,82.040001,961.040039,633921
-128.919998,93.760002,937.600037,633925
-117.200005,58.600002,937.600037,633929
-140.639999,70.32,961.040039,633933
-117.200005,46.880001,961.040039,633937
-117.200005,82.040001,961.040039,633941
-117.200005,82.040001,961.040039,633945
-128.919998,82.040001,961.040039,633949
-117.200005,82.040001,949.320007,633953
-117.200005,82.040001,972.76001,633957
-117.200005,82.040001,961.040039,633961
-128.919998,70.32,949.320007,633965
-117.200005,58.600002,949.320007,633969
-140.639999,58.600002,961.040039,633973
-128.919998,58.600002,961.040039,633977
-128.919998,93.760002,949.320007,633981
-105.480003,82.040001,949.320007,633985
-117.200005,82.040001,937.600037,633989
-128.919998,58.600002,937.600037,633993
-105.480003,93.760002,961.040039,633997
-105.480003,70.32,972.76001,634001
-93.760002,82.040001,949.320007,634005
-117.200005,82.040001,961.040039,634009
-117.200005,82.040001,949.320007,634013
-117.200005,93.760002,925.880005,634017
-128.919998,82.040001,937.600037,634021
-128.919998,70.32,961.040039,634025
-128.919998,46.880001,949.320007,634029
-152.360001,58.600002,961.040039,634033
-128.919998,70.32,949.320007,634037
-128.919998,70.32,961.040039,634041
-117.200005,58.600002,961.040039,634045
-128.919998,35.16,972.76001,634049
-140.639999,58.600002,961.040039,634053
-152.360001,82.040001,949.320007,634057
-117.200005,82.040001,972.76001,634061
-117.200005,105.480003,949.320007,634065
-140.639999,93.760002,961.040039,634069
-140.639999,58.600002,949.320007,634073
-140.639999,70.32,949.320007,634077
-117.200005,58.600002,961.040039,634081
-105.480003,93.760002,949.320007,634085
-117.200005,93.760002,949.320007,634089
-128.919998,93.760002,961.040039,634093
-128.919998,70.32,949.320007,634097
-105.480003,93.760002,949.320007,634101
-128.919998,82.040001,937.600037,634105
-105.480003,70.32,949.320007,634109
-117.200005,82.040001,949.320007,634113
-140.639999,82.040001,937.600037,634117
-128.919998,70.32,949.320007,634121
-105.480003,82.040001,961.040039,634125
-105.480003,82.040001,949.320007,634129
-105.480003,58.600002,949.320007,634133
-117.200005,58.600002,949.320007,634137
-105.480003,82.040001,949.320007,634141
-128.919998,105.480003,961.040039,634145
-105.480003,93.760002,961.040039,634149
-117.200005,82.040001,961.040039,634153
-117.200005,105.480003,949.320007,634157
-128.919998,93.760002,949.320007,634161
-117.200005,93.760002,972.76001,634165
-128.919998,82.040001,972.76001,634169
-105.480003,70.32,949.320007,634173
-105.480003,46.880001,949.320007,634177
-105.480003,58.600002,961.040039,634181
-117.200005,82.040001,961.040039,634185
-128.919998,82.040001,949.320007,634189
-105.480003,82.040001,949.320007,634193
-93.760002,58.600002,949.320007,634197
-105.480003,70.32,949.320007,634201
-93.760002,70.32,961.040039,634205
-105.480003,70.32,961.040039,634209
-105.480003,82.040001,972.76001,634213
-105.480003,93.760002,972.76001,634217
-105.480003,82.040001,949.320007,634221
-117.200005,70.32,949.320007,634225
-117.200005,46.880001,961.040039,634229
-128.919998,82.040001,937.600037,634233
-117.200005,70.32,937.600037,634237
-105.480003,70.32,984.480042,634241
-105.480003,70.32,961.040039,634245
-117.200005,70.32,961.040039,634249
-105.480003,70.32,961.040039,634253
-117.200005,82.040001,949.320007,634257
-117.200005,93.760002,961.040039,634261
-117.200005,70.32,972.76001,634265
-105.480003,82.040001,961.040039,634269
-105.480003,82.040001,937.600037,634273
-117.200005,82.040001,949.320007,634277
-117.200005,58.600002,972.76001,634281
-128.919998,82.040001,972.76001,634285
-117.200005,93.760002,984.480042,634289
-105.480003,82.040001,949.320007,634293
-117.200005,93.760002,949.320007,634297
-128.919998,58.600002,949.320007,634301
-128.919998,46.880001,961.040039,634305
-117.200005,46.880001,949.320007,634309
-128.919998,58.600002,961.040039,634313
-117.200005,93.760002,961.040039,634317
-128.919998,82.040001,937.600037,634321
-117.200005,105.480003,949.320007,634325
-105.480003,93.760002,937.600037,634329
-128.919998,82.040001,949.320007,634333
-117.200005,70.32,949.320007,634337
-117.200005,58.600002,949.320007,634341
-117.200005,70.32,949.320007,634345
-93.760002,46.880001,961.040039,634349
-117.200005,46.880001,949.320007,634353
-117.200005,82.040001,949.320007,634357
-128.919998,82.040001,949.320007,634361
-128.919998,70.32,949.320007,634365
-140.639999,82.040001,961.040039,634369
-140.639999,93.760002,961.040039,634373
-140.639999,58.600002,949.320007,634377
-140.639999,82.040001,961.040039,634381
-128.919998,82.040001,984.480042,634385
-128.919998,70.32,972.76001,634389
-117.200005,46.880001,972.76001,634393
-105.480003,70.32,949.320007,634397
-105.480003,70.32,949.320007,634401
-105.480003,82.040001,949.320007,634405
-105.480003,93.760002,949.320007,634409
-117.200005,58.600002,961.040039,634413
-105.480003,82.040001,937.600037,634417
-105.480003,82.040001,937.600037,634421
-105.480003,70.32,949.320007,634425
-105.480003,93.760002,984.480042,634429
-140.639999,105.480003,949.320007,634433
-128.919998,105.480003,961.040039,634437
-128.919998,70.32,949.320007,634441
-105.480003,58.600002,972.76001,634445
-105.480003,58.600002,961.040039,634449
-128.919998,82.040001,949.320007,634453
-117.200005,82.040001,961.040039,634457
-117.200005,58.600002,961.040039,634461
-105.480003,58.600002,949.320007,634465
-117.200005,58.600002,949.320007,634469
-117.200005,58.600002,937.600037,634473
-105.480003,70.32,937.600037,634477
-105.480003,70.32,925.880005,634481
-93.760002,58.600002,937.600037,634485
-117.200005,70.32,937.600037,634489
-128.919998,46.880001,937.600037,634493
-128.919998,70.32,937.600037,634497
-117.200005,82.040001,961.040039,634501
-117.200005,58.600002,972.76001,634505
-105.480003,82.040001,961.040039,634509
-117.200005,82.040001,961.040039,634513
-117.200005,70.32,949.320007,634517
-105.480003,82.040001,937.600037,634521
-93.760002,93.760002,949.320007,634525
-105.480003,93.760002,937.600037,634529
-105.480003,70.32,949.320007,634533
-117.200005,58.600002,949.320007,634537
-117.200005,70.32,961.040039,634541
-117.200005,46.880001,961.040039,634545
-117.200005,46.880001,949.320007,634549
-117.200005,70.32,949.320007,634553
-117.200005,82.040001,961.040039,634557
-117.200005,82.040001,949.320007,634561
-117.200005,93.760002,949.320007,634565
-128.919998,82.040001,949.320007,634569
-128.919998,82.040001,949.320007,634573
-128.919998,70.32,949.320007,634577
-105.480003,70.32,949.320007,634581
-105.480003,70.32,949.320007,634585
-128.919998,82.040001,949.320007,634589
-105.480003,105.480003,972.76001,634593
-93.760002,93.760002,972.76001,634597
-117.200005,93.760002,961.040039,634601
-117.200005,58.600002,961.040039,634605
-128.919998,70.32,972.76001,634609
-128.919998,70.32,961.040039,634613
-105.480003,82.040001,972.76001,634617
-93.760002,105.480003,961.040039,634621
-105.480003,93.760002,937.600037,634625
-93.760002,70.32,949.320007,634629
-105.480003,70.32,949.320007,634633
-105.480003,70.32,949.320007,634637
-93.760002,58.600002,972.76001,634641
-105.480003,82.040001,949.320007,634645
-128.919998,105.480003,961.040039,634649
-128.919998,70.32,961.040039,634653
-105.480003,105.480003,949.320007,634657
-117.200005,105.480003,984.480042,634661
-117.200005,93.760002,961.040039,634665
-128.919998,93.760002,949.320007,634669
-140.639999,82.040001,984.480042,634673
-117.200005,82.040001,949.320007,634677
-117.200005,70.32,949.320007,634681
-128.919998,93.760002,972.76001,634685
-128.919998,93.760002,961.040039,634689
-117.200005,58.600002,949.320007,634693
-117.200005,70.32,949.320007,634697
-128.919998,70.32,961.040039,634701
-140.639999,58.600002,961.040039,634705
-128.919998,46.880001,949.320007,634709
-117.200005,70.32,961.040039,634713
-128.919998,58.600002,961.040039,634717
-105.480003,58.600002,949.320007,634721
-105.480003,70.32,961.040039,634725
-105.480003,82.040001,949.320007,634729
-105.480003,82.040001,961.040039,634733
-105.480003,70.32,949.320007,634737
-105.480003,58.600002,961.040039,634741
-105.480003,35.16,972.76001,634745
-105.480003,70.32,949.320007,634749
-105.480003,70.32,949.320007,634753
-117.200005,82.040001,961.040039,634757
-117.200005,93.760002,961.040039,634761
-140.639999,70.32,949.320007,634765
-128.919998,70.32,972.76001,634769
-105.480003,46.880001,961.040039,634773
-117.200005,105.480003,961.040039,634777
-105.480003,93.760002,949.320007,634781
-128.919998,82.040001,949.320007,634785
-128.919998,105.480003,961.040039,634789
-128.919998,117.200005,949.320007,634793
-105.480003,93.760002,949.320007,634797
-117.200005,93.760002,961.040039,634801
-128.919998,82.040001,949.320007,634805
-117.200005,70.32,961.040039,634809
-128.919998,70.32,937.600037,634813
-117.200005,70.32,937.600037,634817
-117.200005,70.32,937.600037,634821
-128.919998,46.880001,972.76001,634825
-128.919998,46.880001,972.76001,634829
-93.760002,82.040001,949.320007,634833
-117.200005,82.040001,949.320007,634837
-105.480003,58.600002,937.600037,634841
-93.760002,70.32,949.320007,634845
-117.200005,82.040001,949.320007,634849
-105.480003,70.32,961.040039,634853
-105.480003,82.040001,949.320007,634857
-128.919998,93.760002,972.76001,634861
-105.480003,93.760002,972.76001,634865
-128.919998,70.32,949.320007,634869
-117.200005,82.040001,949.320007,634873
-140.639999,82.040001,949.320007,634877
-140.639999,46.880001,949.320007,634881
-128.919998,46.880001,949.320007,634885
-140.639999,105.480003,961.040039,634889
-128.919998,93.760002,972.76001,634893
-105.480003,93.760002,949.320007,634897
-117.200005,93.760002,949.320007,634901
-93.760002,117.200005,949.320007,634905
-105.480003,58.600002,972.76001,634909
-105.480003,46.880001,961.040039,634913
-117.200005,58.600002,949.320007,634917
-117.200005,58.600002,949.320007,634921
-140.639999,46.880001,961.040039,634925
-128.919998,35.16,961.040039,634929
-105.480003,70.32,949.320007,634933
-117.200005,82.040001,949.320007,634937
-128.919998,70.32,972.76001,634941
-128.919998,82.040001,949.320007,634945
-117.200005,105.480003,972.76001,634949
-105.480003,105.480003,961.040039,634953
-117.200005,105.480003,949.320007,634957
-117.200005,93.760002,949.320007,634961
-117.200005,70.32,961.040039,634965
-117.200005,82.040001,961.040039,634969
-117.200005,70.32,972.76001,634973
-117.200005,70.32,984.480042,634977
-93.760002,70.32,972.76001,634981
-105.480003,70.32,972.76001,634985
-93.760002,93.760002,961.040039,634989
-105.480003,93.760002,949.320007,634993
-105.480003,93.760002,949.320007,634997
-117.200005,70.32,949.320007,635001
-117.200005,82.040001,949.320007,635005
-117.200005,70.32,961.040039,635009
-117.200005,93.760002,949.320007,635013
-128.919998,82.040001,972.76001,635017
-105.480003,70.32,961.040039,635021
-93.760002,58.600002,972.76001,635025
-105.480003,93.760002,961.040039,635029
-128.919998,70.32,961.040039,635033
-105.480003,58.600002,949.320007,635037
-105.480003,46.880001,949.320007,635041
-105.480003,46.880001,925.880005,635045
-117.200005,35.16,961.040039,635049
-105.480003,58.600002,949.320007,635053
-105.480003,82.040001,937.600037,635057
-117.200005,82.040001,949.320007,635061
-117.200005,46.880001,961.040039,635065
-105.480003,58.600002,961.040039,635069
-117.200005,58.600002,961.040039,635073
-117.200005,70.32,961.040039,635077
-128.919998,46.880001,961.040039,635081
-128.919998,23.440001,961.040039,635085
-105.480003,35.16,961.040039,635089
-105.480003,46.880001,961.040039,635093
-105.480003,58.600002,961.040039,635097
-117.200005,70.32,949.320007,635101
-117.200005,58.600002,937.600037,635105
-105.480003,82.040001,961.040039,635109
-117.200005,70.32,949.320007,635113
-128.919998,82.040001,949.320007,635117
-117.200005,58.600002,949.320007,635121
-117.200005,70.32,961.040039,635125
-140.639999,58.600002,961.040039,635129
-128.919998,46.880001,961.040039,635133
-105.480003,58.600002,949.320007,635137
-105.480003,70.32,949.320007,635141
-117.200005,70.32,961.040039,635145
-105.480003,82.040001,949.320007,635149
-117.200005,93.760002,949.320007,635153
-117.200005,70.32,949.320007,635157
-117.200005,105.480003,949.320007,635161
-140.639999,82.040001,949.320007,635165
-128.919998,82.040001,937.600037,635169
-128.919998,82.040001,937.600037,635173
-105.480003,93.760002,937.600037,635177
-105.480003,70.32,937.600037,635181
-93.760002,70.32,949.320007,635185
-93.760002,82.040001,937.600037,635189
-128.919998,82.040001,961.040039,635193
-105.480003,82.040001,949.320007,635197
-93.760002,70.32,972.76001,635201
-105.480003,58.600002,972.76001,635205
-117.200005,58.600002,961.040039,635209
-105.480003,82.040001,949.320007,635213
-128.919998,82.040001,961.040039,635217
-117.200005,105.480003,949.320007,635221
-117.200005,105.480003,949.320007,635225
-128.919998,82.040001,949.320007,635229
-117.200005,117.200005,937.600037,635233
-117.200005,93.760002,937.600037,635237
-117.200005,70.32,949.320007,635241
-140.639999,70.32,961.040039,635245
-140.639999,70.32,937.600037,635249
-117.200005,70.32,961.040039,635253
-128.919998,93.760002,961.040039,635257
-105.480003,105.480003,961.040039,635261
-93.760002,117.200005,949.320007,635265
-117.200005,70.32,972.76001,635269
-105.480003,58.600002,961.040039,635273
-105.480003,82.040001,961.040039,635277
-105.480003,70.32,961.040039,635281
-105.480003,82.040001,949.320007,635285
-105.480003,82.040001,961.040039,635289
-105.480003,70.32,972.76001,635293
-117.200005,93.760002,961.040039,635297
-128.919998,70.32,949.320007,635301
-93.760002,82.040001,949.320007,635305
-117.200005,105.480003,961.040039,635309
-93.760002,58.600002,937.600037,635313
-93.760002,93.760002,949.320007,635317
-105.480003,58.600002,937.600037,635321
-128.919998,46.880001,937.600037,635325
-105.480003,58.600002,937.600037,635329
-105.480003,93.760002,949.320007,635333
-105.480003,93.760002,949.320007,635337
-117.200005,70.32,949.320007,635341
-117.200005,70.32,972.76001,635345
-117.200005,35.16,961.040039,635349
-105.480003,70.32,937.600037,635353
-140.639999,82.040001,949.320007,635357
-117.200005,93.760002,949.320007,635361
-105.480003,82.040001,972.76001,635365
-105.480003,82.040001,937.600037,635369
-105.480003,82.040001,949.320007,635373
-93.760002,70.32,949.320007,635377
-128.919998,82.040001,949.320007,635381
-128.919998,93.760002,949.320007,635385
-117.200005,82.040001,949.320007,635389
-117.200005,93.760002,961.040039,635393
-117.200005,70.32,949.320007,635397
-105.480003,70.32,949.320007,635401
-105.480003,58.600002,949.320007,635405
-93.760002,82.040001,961.040039,635409
-117.200005,82.040001,949.320007,635413
-117.200005,105.480003,949.320007,635417
-117.200005,93.760002,949.320007,635421
-128.919998,93.760002,961.040039,635425
-117.200005,70.32,972.76001,635429
-105.480003,58.600002,961.040039,635433
-117.200005,70.32,949.320007,635437
-117.200005,82.040001,961.040039,635441
-117.200005,105.480003,961.040039,635445
-128.919998,70.32,961.040039,635449
-93.760002,46.880001,949.320007,635453
-117.200005,58.600002,750.080017,635457
-117.200005,93.760002,937.600037,635461
-128.919998,46.880001,937.600037,635465
-128.919998,58.600002,949.320007,635469
-128.919998,46.880001,972.76001,635473
-128.919998,58.600002,972.76001,635477
-105.480003,46.880001,972.76001,635481
-105.480003,70.32,972.76001,635485
-105.480003,82.040001,949.320007,635489
-105.480003,58.600002,937.600037,635493
-117.200005,70.32,949.320007,635497
-105.480003,58.600002,961.040039,635501
-140.639999,46.880001,949.320007,635505
-117.200005,93.760002,961.040039,635509
-128.919998,82.040001,961.040039,635513
-117.200005,82.040001,984.480042,635517
-117.200005,58.600002,949.320007,635521
-140.639999,70.32,949.320007,635525
-117.200005,82.040001,949.320007,635529
-128.919998,117.200005,961.040039,635533
-117.200005,105.480003,961.040039,635537
-128.919998,105.480003,937.600037,635541
-117.200005,70.32,949.320007,635545
-140.639999,58.600002,949.320007,635549
-140.639999,70.32,949.320007,635553
-105.480003,82.040001,949.320007,635557
-117.200005,82.040001,961.040039,635561
-105.480003,93.760002,949.320007,635565
-117.200005,82.040001,949.320007,635569
-117.200005,105.480003,949.320007,635573
-128.919998,70.32,949.320007,635577
-117.200005,58.600002,937.600037,635581
-105.480003,82.040001,961.040039,635585
-105.480003,105.480003,949.320007,635589
-117.200005,105.480003,961.040039,635593
-117.200005,82.040001,937.600037,635597
-128.919998,105.480003,984.480042,635601
-117.200005,93.760002,972.76001,635605
-128.919998,82.040001,961.040039,635609
-117.200005,70.32,972.76001,635613
-105.480003,70.32,972.76001,635617
-117.200005,82.040001,949.320007,635621
-128.919998,82.040001,961.040039,635625
-105.480003,70.32,972.76001,635629
-117.200005,82.040001,984.480042,635633
-105.480003,82.040001,961.040039,635637
-117.200005,82.040001,972.76001,635641
-117.200005,105.480003,984.480042,635645
-93.760002,93.760002,961.040039,635649
-105.480003,70.32,949.320007,635653
-105.480003,58.600002,949.320007,635657
-117.200005,70.32,949.320007,635661
-117.200005,58.600002,961.040039,635665
-105.480003,70.32,949.320007,635669
-105.480003,35.16,972.76001,635673
-105.480003,35.16,972.76001,635677
-117.200005,58.600002,972.76001,635681
-128.919998,58.600002,949.320007,635685
-105.480003,70.32,949.320007,635689
-117.200005,70.32,961.040039,635693
-105.480003,58.600002,937.600037,635697
-128.919998,82.040001,937.600037,635701
-117.200005,46.880001,961.040039,635705
-117.200005,46.880001,949.320007,635709
-117.200005,82.040001,961.040039,635713
-117.200005,117.200005,972.76001,635717
-140.639999,93.760002,972.76001,635721
-140.639999,70.32,972.76001,635725
-128.919998,82.040001,972.76001,635729
-117.200005,58.600002,949.320007,635733
-128.919998,58.600002,972.76001,635737
-117.200005,82.040001,961.040039,635741
-117.200005,93.760002,961.040039,635745
-128.919998,58.600002,937.600037,635749
-140.639999,46.880001,949.320007,635753
-128.919998,93.760002,961.040039,635757
-117.200005,82.040001,961.040039,635761
-117.200005,82.040001,949.320007,635765
-128.919998,70.32,949.320007,635769
-105.480003,58.600002,949.320007,635773
-117.200005,58.600002,949.320007,635777
-117.200005,58.600002,949.320007,635781
-117.200005,58.600002,949.320007,635785
-105.480003,70.32,961.040039,635789
-128.919998,70.32,949.320007,635793
-128.919998,70.32,961.040039,635797
-117.200005,46.880001,972.76001,635801
-117.200005,82.040001,984.480042,635805
-105.480003,82.040001,949.320007,635809
-105.480003,93.760002,949.320007,635813
-117.200005,70.32,972.76001,635817
-105.480003,58.600002,972.76001,635821
-93.760002,58.600002,949.320007,635825
-105.480003,70.32,949.320007,635829
-93.760002,82.040001,949.320007,635833
-93.760002,70.32,937.600037,635837
-93.760002,82.040001,937.600037,635841
-105.480003,82.040001,937.600037,635845
-93.760002,105.480003,961.040039,635849
-117.200005,117.200005,949.320007,635853
-117.200005,82.040001,949.320007,635857
-117.200005,82.040001,961.040039,635861
-105.480003,117.200005,961.040039,635865
-105.480003,93.760002,949.320007,635869
-105.480003,93.760002,949.320007,635873
-117.200005,93.760002,949.320007,635877
-117.200005,46.880001,937.600037,635881
-117.200005,58.600002,937.600037,635885
-117.200005,82.040001,937.600037,635889
-128.919998,70.32,937.600037,635893
-128.919998,70.32,937.600037,635897
-128.919998,58.600002,925.880005,635901
-128.919998,58.600002,937.600037,635905
-140.639999,82.040001,961.040039,635909
-128.919998,93.760002,961.040039,635913
-105.480003,70.32,961.040039,635917
-105.480003,70.32,949.320007,635921
-117.200005,58.600002,961.040039,635925
-105.480003,46.880001,949.320007,635929
-93.760002,58.600002,961.040039,635933
-140.639999,82.040001,961.040039,635937
-140.639999,93.760002,961.040039,635941
-128.919998,82.040001,961.040039,635945
-105.480003,70.32,961.040039,635949
-117.200005,35.16,961.040039,635953
-105.480003,58.600002,949.320007,635957
-105.480003,70.32,949.320007,635961
-117.200005,70.32,949.320007,635965
-117.200005,58.600002,949.320007,635969
-105.480003,70.32,949.320007,635973
-117.200005,70.32,961.040039,635977
-117.200005,93.760002,961.040039,635981
-117.200005,117.200005,961.040039,635985
-140.639999,93.760002,949.320007,635989
-128.919998,58.600002,949.320007,635993
-117.200005,82.040001,949.320007,635997
-117.200005,70.32,961.040039,636001
-117.200005,46.880001,961.040039,636005
-105.480003,82.040001,937.600037,636009
-105.480003,70.32,949.320007,636013
-117.200005,70.32,949.320007,636017
-105.480003,70.32,984.480042,636021
-105.480003,70.32,984.480042,636025
-105.480003,35.16,949.320007,636029
-105.480003,46.880001,949.320007,636033
-105.480003,70.32,961.040039,636037
-105.480003,70.32,961.040039,636041
-105.480003,82.040001,961.040039,636045
-117.200005,117.200005,961.040039,636049
-128.919998,82.040001,949.320007,636053
-128.919998,82.040001,949.320007,636057
-140.639999,82.040001,949.320007,636061
-128.919998,46.880001,972.76001,636065
-105.480003,70.32,937.600037,636069
-105.480003,58.600002,972.76001,636073
-105.480003,82.040001,961.040039,636077
-117.200005,117.200005,949.320007,636081
-117.200005,82.040001,972.76001,636085
-105.480003,105.480003,961.040039,636089
-105.480003,82.040001,961.040039,636093
-128.919998,82.040001,949.320007,636097
-128.919998,82.040001,949.320007,636101
-128.919998,93.760002,961.040039,636105
-117.200005,93.760002,949.320007,636109
-128.919998,93.760002,961.040039,636113
-140.639999,105.480003,949.320007,636117
-152.360001,93.760002,961.040039,636121
